Wochendatum	Gruppe	Sterbefallzahl	Erwartete_Sterbefahllzahl	zscore	Hochrechnung
2024-02-11	Brandenburg	729	757.105687930439	-0.783021922647976	nein
2024-02-18	Brandenburg	769	753.782402476244	0.420864901911866	nein
2024-02-25	Brandenburg	690	749.519371738808	-1.67918184634266	nein
2024-03-03	Brandenburg	700	744.392276381145	-1.25248647544704	nein
2024-03-10	Brandenburg	647	738.491062955783	-2.62181804119817	nein
2024-03-17	Brandenburg	694	731.917576412972	-1.07764473368858	nein
2024-03-24	Brandenburg	705	724.782994455059	-0.562693785171462	nein
2024-03-31	Brandenburg	685	717.205171823994	-0.923718178171306	nein
2024-04-07	Brandenburg	663	709.305998022209	-1.34039433141689	nein
2024-04-14	Brandenburg	692	701.208861524451	-0.265732822606129	nein
2024-04-21	Brandenburg	687	693.036298532609	-0.175091724302124	nein
2024-04-28	Brandenburg	678	684.90788628343	-0.201618647432017	nein
2024-05-05	Brandenburg	649	676.938421429337	-0.824618683801663	nein
2024-05-12	Brandenburg	605	669.236404570389	-1.92533359844871	nein
2024-05-19	Brandenburg	601	661.902833903331	-1.83426485152587	nein
2024-05-26	Brandenburg	614	655.030295160572	-1.23581888689612	nein
2024-06-02	Brandenburg	614	648.702322200917	-1.04865940018353	nein
2024-06-09	Brandenburg	597	642.992993126667	-1.40042709895838	nein
2024-06-16	Brandenburg	601	637.966720696339	-1.12734116925162	nein
2024-06-23	Brandenburg	671	633.678192909992	1.1199871130613	nein
2024-06-30	Brandenburg	694	630.172419636405	1.90792512405512	nein
2024-07-07	Brandenburg	571	627.48484360561	-1.74673289523648	nein
2024-07-14	Brandenburg	635	625.641478547524	0.284657371685654	nein
2024-07-21	Brandenburg	587	624.659043267804	-1.16107620996237	nein
2024-07-28	Brandenburg	592	624.545067602832	-1.00206159389497	nein
2024-08-04	Brandenburg	607	625.297954126485	-0.560841908428421	nein
2024-08-11	Brandenburg	608	626.906987882629	-0.57884444578371	nein
2024-08-18	Brandenburg	670	629.352295020059	1.2227726033569	nein
2024-08-25	Brandenburg	602	632.604759763199	-0.935630417952055	nein
2024-09-01	Brandenburg	618	636.625917413236	-0.565746940582707	nein
2024-09-08	Brandenburg	632	641.367848768507	-0.282776182548526	nein
2024-09-15	Brandenburg	616	646.773108166963	-0.930205995874338	nein
2024-09-22	Brandenburg	674	652.77472292469	0.630097190867794	nein
2024-09-29	Brandenburg	643	659.296305862682	-0.48595618825617	nein
2024-10-06	Brandenburg	661	666.252324438536	-0.155355149961287	nein
2024-10-13	Brandenburg	687	673.548569291262	0.393863624333442	nein
2024-10-20	Brandenburg	698	681.08286137486	0.492170594826395	nein
2024-10-27	Brandenburg	704	688.746030016061	0.441474123237668	nein
2024-11-03	Brandenburg	742	696.423184072376	1.30253964404292	nein
2024-11-10	Brandenburg	678	703.995285013022	-0.751450380002845	nein
2024-11-17	Brandenburg	707	711.341014610911	-0.124178148641268	nein
2024-11-24	Brandenburg	711	718.33891174955	-0.209039500295445	nein
2024-12-01	Brandenburg	737	724.869733660628	0.342393516266075	nein
2024-12-08	Brandenburg	726	730.818978032408	-0.135984535573593	nein
2024-12-15	Brandenburg	683	736.079485366393	-1.50924864219019	nein
2024-12-22	Brandenburg	752	740.554027265443	0.319649980908731	nein
2024-12-29	Brandenburg	739	744.157777465469	-0.144220497415521	nein
2025-01-05	Brandenburg	750	746.820559558533	0.0885755337852534	nein
2025-01-12	Brandenburg	760	748.488769251067	0.319734776135557	nein
2025-01-19	Brandenburg	803	749.12687985462	1.48210803923641	nein
2025-01-26	Brandenburg	781	748.718457090141	0.892439099398331	nein
2025-02-02	Brandenburg	758	747.266632147953	0.298414618528576	nein
2025-02-09	Brandenburg	823	744.794008685975	2.14660523159171	nein
2025-02-16	Brandenburg	789	741.342008071508	1.31958802561169	nein
2025-02-23	Brandenburg	767	736.96968548378	0.837128566426887	nein
2025-03-02	Brandenburg	854	731.752075333323	3.35354604945063	nein
2025-03-09	Brandenburg	820	725.778145913104	2.60995638646679	nein
2025-03-16	Brandenburg	758	719.148458813128	1.09403172587362	nein
2025-03-23	Brandenburg	747	711.972637518584	0.992063098297423	nein
2025-03-30	Brandenburg	754	704.366751519024	1.40848639474875	nein
2025-04-06	Brandenburg	693	696.450717544428	-0.0996932393868902	nein
2025-04-13	Brandenburg	681	688.345809103855	-0.213666667179825	nein
2025-04-20	Brandenburg	656	680.172350614623	-0.710261911074998	nein
2025-04-27	Brandenburg	622	672.04765458101	-1.48936646454799	nein
2025-05-04	Brandenburg	685	664.084241074323	0.61496890363692	nein
2025-05-11	Brandenburg	611	656.388359648657	-1.36524042909685	nein
2025-05-18	Brandenburg	611	649.058816053111	-1.149003867243	nein
2025-05-25	Brandenburg	639	642.186090636789	-0.0958112346024131	nein
2025-06-01	Brandenburg	688	635.851722830096	1.55374003885088	nein
2025-06-08	Brandenburg	648	630.127926852056	0.539467919377763	nein
2025-06-15	Brandenburg	581	625.077397887119	-1.35824159183278	nein
2025-06-22	Brandenburg	653	620.753265223381	0.976728559819452	nein
2025-06-29	Brandenburg	652	617.199148918658	1.05624651728157	nein
2025-07-06	Brandenburg	628	614.449279041685	0.414451305167068	nein
2025-07-13	Brandenburg	593	612.528640969369	-0.603573688644643	nein
2025-07-20	Brandenburg	614	611.453116163291	0.0783000518998091	nein
2025-07-27	Brandenburg	586	611.229594893891	-0.781673862805489	nein
2025-08-03	Brandenburg	550	611.856045174591	-1.93548835229273	nein
2025-08-10	Brandenburg	635	613.321530407642	0.661818940535345	nein
2025-08-17	Brandenburg	627	615.606176665517	0.348109622922677	nein
2025-08-24	Brandenburg	593	618.681098894751	-0.790508761578252	nein
2025-08-31	Brandenburg	663	622.508303390922	1.2207141834051	nein
2025-09-07	Brandenburg	628	627.040591389446	0.0291146597961615	nein
2025-09-14	Brandenburg	623	632.221495243212	-0.279407355264506	nein
2025-09-21	Brandenburg	629	637.985284062545	-0.270958125272362	nein
2025-09-28	Brandenburg	613	644.257079477583	-0.943374334456938	nein
2025-10-05	Brandenburg	638	650.953123920493	-0.386970571771282	nein
2025-10-12	Brandenburg	718	657.981243089368	1.75124809520565	nein
2025-10-19	Brandenburg	619	665.241540669301	-1.3778461495981	nein
2025-10-26	Brandenburg	687	672.627356675994	0.419315741960242	nein
2025-11-02	Brandenburg	710	680.026510848647	0.866342973154886	nein
2025-11-09	Brandenburg	685	687.322839477557	-0.0672927877934798	nein
2025-11-16	Brandenburg	676	694.39801831427	-0.532250317099779	nein
2025-11-23	Brandenburg	634	701.133646493984	-1.95597792587789	nein
2025-11-30	Brandenburg	688	707.413547722599	-0.556344565016693	nein
2025-12-07	Brandenburg	726	713.126226628175	0.364605711979705	nein
2025-12-14	Brandenburg	720	718.167401609375	0.0518442525281696	nein
2025-12-21	Brandenburg	766	722.442522245072	1.2168966080495	nein
2025-12-28	Brandenburg	702	725.869170772385	-0.675489206566309	nein
2026-01-04	Brandenburg	782	728.379244442064	1.48834213822232	nein
2026-01-11	Brandenburg	822	729.920819447293	2.53201248005986	nein
2026-01-18	Brandenburg	765	730.45960777928	0.961152915005711	nein
2026-01-25	Brandenburg	814	729.979935366272	2.31366122503487	nein
2026-02-01	Brandenburg	834	728.485192170429	2.89504696651413	nein
2026-02-08	Brandenburg	833	725.997730987614	2.93942844871003	nein
2026-02-15	Brandenburg	877	722.558219571387	4.21077429890986	nein
2026-02-22	Brandenburg	723	718.224478248203	0.134832635896778	nein
2026-03-01	Brandenburg	807	713.069860302756	2.60894193867329	nein
2026-03-08	Brandenburg	730	707.181253238295	0.64640427419598	nein
2026-03-15	Brandenburg	704	700.656794139138	0.0955653203025726	nein
2026-03-22	Brandenburg	701	693.603400925593	0.212269347199585	ja
2026-03-29	Brandenburg	681	686.13422305684	-0.148571217165455	ja
2026-04-05	Brandenburg	661	678.366110564169	-0.506874066765223	ja
2026-04-12	Brandenburg	669	670.417190058161	-0.0414382752612075	ja
2026-04-19	Brandenburg	694	662.404621800212	0.921700979838657	ja
2026-04-26	Brandenburg	671	654.442594530062	0.487629524629578	ja
2026-05-03	Brandenburg	753	646.640596019231	3.08289884749689	ja
2016-05-15	Berlin	626	622.243133161814	0.124686897033264	nein
2016-05-22	Berlin	609	616.332787285378	-0.245368503412868	nein
2016-05-29	Berlin	566	610.730213559806	-1.52014982197708	nein
2016-06-05	Berlin	609	605.510097278756	0.11755959497795	nein
2016-06-12	Berlin	558	600.740111914858	-1.46503840820949	nein
2016-06-19	Berlin	595	596.480514776522	-0.0503500695508432	nein
2016-06-26	Berlin	620	592.783886215557	0.921381098225024	nein
2016-07-03	Berlin	587	589.694982678365	-0.0922611632128883	nein
2016-07-10	Berlin	576	587.250673665422	-0.387001426054007	nein
2016-07-17	Berlin	580	585.479934213711	-0.188513536247039	nein
2016-07-24	Berlin	599	584.403867552935	0.499824194629497	nein
2016-07-31	Berlin	607	584.035736809492	0.784926536363909	nein
2016-08-07	Berlin	572	584.380989753056	-0.427386911117063	nein
2016-08-14	Berlin	571	585.437266331325	-0.498277427614655	nein
2016-08-21	Berlin	633	587.194384872644	1.55241346600246	nein
2016-08-28	Berlin	623	589.634309124551	1.13241771707052	nein
2016-09-04	Berlin	608	592.73110451627	0.51948675907941	nein
2016-09-11	Berlin	596	596.450897958327	-0.0153606967145616	nein
2016-09-18	Berlin	605	600.751860880581	0.144018911477659	nein
2016-09-25	Berlin	559	605.584239797794	-1.59575213296206	nein
2016-10-02	Berlin	646	610.890462192476	1.17070918170123	nein
2016-10-09	Berlin	648	616.605347615913	1.04304862146705	nein
2016-10-16	Berlin	643	622.656454328049	0.674559349323486	nein
2016-10-23	Berlin	697	628.964590248985	2.21775738756181	nein
2016-10-30	Berlin	646	635.444513263212	0.347335622633862	nein
2016-11-06	Berlin	715	642.005839884216	2.35278123520964	nein
2016-11-13	Berlin	613	648.55417297361	-1.17194512003475	nein
2016-11-20	Berlin	664	654.992448811841	0.292015117831664	nein
2016-11-27	Berlin	661	661.222491733378	-0.00719514539610807	nein
2016-12-04	Berlin	742	667.146751372565	2.36665882681581	nein
2016-12-11	Berlin	670	672.670184113756	-0.0856546556253408	nein
2016-12-18	Berlin	667	677.702227548105	-0.342697906241813	nein
2016-12-25	Berlin	699	682.158805640159	0.533898931438493	nein
2017-01-01	Berlin	780	685.964293922549	2.92066149075444	nein
2017-01-08	Berlin	760	689.053369278515	2.21021742549757	nein
2017-01-15	Berlin	772	691.372668432848	2.50246475223701	nein
2017-01-22	Berlin	828	692.882183533783	4.14056038028776	nein
2017-01-29	Berlin	826	693.55633217212	4.05956515445256	nein
2017-02-05	Berlin	848	693.384652439834	4.71848444765906	nein
2017-02-12	Berlin	834	692.372090373735	4.33765793571586	nein
2017-02-19	Berlin	852	690.538866222654	4.93184162490083	nein
2017-02-26	Berlin	882	687.919926052016	5.90054250135501	nein
2017-03-05	Berlin	760	684.564004793395	2.35826782334188	nein
2017-03-12	Berlin	668	680.532344542662	-0.401293945519054	nein
2017-03-19	Berlin	694	675.897126479563	0.577455009615115	nein
2017-03-26	Berlin	649	670.739685296276	-0.703236079719118	nein
2017-04-02	Berlin	709	665.148580934275	1.40194924610574	nein
2017-04-09	Berlin	623	659.217603598812	-1.18699935688878	nein
2017-04-16	Berlin	646	653.043784705375	-0.23026017290904	nein
2017-04-23	Berlin	640	646.725479207561	-0.220966598529561	nein
2017-04-30	Berlin	641	640.360574507674	0.0210772811757199	nein
2017-05-07	Berlin	592	634.04486885496	-1.40920951271095	nein
2017-05-14	Berlin	660	627.870648828135	1.0612552687555	nein
2017-05-21	Berlin	684	621.925482161646	2.04473190495773	nein
2017-05-28	Berlin	593	616.291229661515	-0.788340869266843	nein
2017-06-04	Berlin	608	611.043268939078	-0.102889397581067	nein
2017-06-11	Berlin	597	606.249913637299	-0.314546320696921	nein
2017-06-18	Berlin	605	601.972004998199	0.102995069829001	nein
2017-06-25	Berlin	557	598.262648100729	-1.4259032127789	nein
2017-07-02	Berlin	580	595.16706281371	-0.521603357574202	nein
2017-07-09	Berlin	556	592.722519273844	-1.27357850894316	nein
2017-07-16	Berlin	588	590.958329257358	-0.101763315567727	nein
2017-07-23	Berlin	566	589.895867872175	-0.827744935055154	nein
2017-07-30	Berlin	583	589.548604253686	-0.225789056697925	nein
2017-08-06	Berlin	634	589.922125110475	1.49823318148145	nein
2017-08-13	Berlin	584	591.014140766446	-0.241588268306668	nein
2017-08-20	Berlin	600	592.81446953475	0.246134791503558	nein
2017-08-27	Berlin	544	595.305002605623	-1.78354580189443	nein
2017-09-03	Berlin	586	598.459657910563	-0.427130629811847	nein
2017-09-10	Berlin	581	602.244337410478	-0.727768731842378	nein
2017-09-17	Berlin	618	606.616907701609	0.385030920733283	nein
2017-09-24	Berlin	643	611.527228473983	1.05462381211045	nein
2017-10-01	Berlin	611	616.917256903067	-0.199394596710294	nein
2017-10-08	Berlin	654	622.721258200827	1.03876397897699	nein
2017-10-15	Berlin	688	628.866152991644	1.94056358741145	nein
2017-10-22	Berlin	677	635.272030631992	1.36843869101518	nein
2017-10-29	Berlin	590	641.852853840779	-1.73367013403962	nein
2017-11-05	Berlin	651	648.517373929459	0.0813800733530743	nein
2017-11-12	Berlin	654	655.170267537751	-0.0381977531322544	nein
2017-11-19	Berlin	617	661.713495288777	-1.46849882717945	nein
2017-11-26	Berlin	604	668.047870575775	-2.10379543091605	nein
2017-12-03	Berlin	605	674.07481339029	-2.26120064761631	nein
2017-12-10	Berlin	635	679.698250502552	-1.44755076287857	nein
2017-12-17	Berlin	728	684.826610365226	1.36317066982373	nein
2017-12-24	Berlin	663	689.374849872679	-0.843968844047963	nein
2017-12-31	Berlin	665	693.266441603639	-0.902294240775417	nein
2018-01-07	Berlin	681	696.435245328024	-0.490010732476004	nein
2018-01-14	Berlin	708	698.827187071972	0.288987994220502	nein
2018-01-21	Berlin	757	700.401673296851	1.76179010271415	nein
2018-01-28	Berlin	700	701.13267676275	-0.0357144361679485	nein
2018-02-04	Berlin	759	701.009444003824	1.80393193369798	nein
2018-02-11	Berlin	747	700.036791231973	1.46563279495061	nein
2018-02-18	Berlin	789	698.234974759449	2.80884870133889	nein
2018-02-25	Berlin	873	695.639142310274	5.39956349246732	nein
2018-03-04	Berlin	852	692.298391395962	4.8910543961856	nein
2018-03-11	Berlin	969	688.274478831368	8.41810318732983	nein
2018-03-18	Berlin	900	683.640240217957	6.59025127429162	nein
2018-03-25	Berlin	860	678.477788884399	5.58844591535774	nein
2018-04-01	Berlin	784	672.876569790564	3.48695048495478	nein
2018-04-08	Berlin	771	666.931345127394	3.2849433905282	nein
2018-04-15	Berlin	738	660.740185037483	2.46497276861506	nein
2018-04-22	Berlin	664	654.402529638133	0.312766677931802	nein
2018-04-29	Berlin	660	648.017378203401	0.392199626486687	nein
2018-05-06	Berlin	624	641.681648958003	-0.586119966352966	nein
2018-05-13	Berlin	662	635.488739500788	0.873042484019002	nein
2018-05-20	Berlin	630	629.527304401891	0.0157461296013252	nein
2018-05-27	Berlin	632	623.880253868243	0.271158240158715	nein
2018-06-03	Berlin	646	618.623966227622	0.913445763816155	nein
2018-06-10	Berlin	613	613.827697816169	-0.0279338636187607	nein
2018-06-17	Berlin	592	609.553166936774	-0.597232452302974	nein
2018-06-24	Berlin	614	605.854283967684	0.276034639946335	nein
2018-07-01	Berlin	553	602.776997370955	-1.71908905648742	nein
2018-07-08	Berlin	606	600.359225093958	0.192147512995702	nein
2018-07-15	Berlin	562	598.630842415635	-1.2646514850857	nein
2018-07-22	Berlin	592	597.613700367405	-0.192259042528573	nein
2018-07-29	Berlin	686	597.321653151952	2.96250074698039	nein
2018-08-05	Berlin	803	597.760578198494	6.66660310042494	nein
2018-08-12	Berlin	729	598.928378357806	4.2955384029762	nein
2018-08-19	Berlin	705	600.81496200382	3.45721837095493	nein
2018-08-26	Berlin	609	603.402203237594	0.190175115340399	nein
2018-09-02	Berlin	654	606.663890756938	1.58604784134816	nein
2018-09-09	Berlin	632	610.565680029697	0.720788511080322	nein
2018-09-16	Berlin	633	615.065068942942	0.601453571078707	nein
2018-09-23	Berlin	640	620.111421824095	0.663895878761019	nein
2018-09-30	Berlin	589	625.646070348878	-1.23649458537061	nein
2018-10-07	Berlin	637	631.602522053983	0.17919089014353	nein
2018-10-14	Berlin	624	637.906807647956	-0.461706211105848	nein
2018-10-21	Berlin	594	644.477996776605	-1.68352619440291	nein
2018-10-28	Berlin	662	651.228908123951	0.351595233216832	nein
2018-11-04	Berlin	665	658.067033591736	0.225328686163969	nein
2018-11-11	Berlin	660	664.895687817324	-0.158749753039843	nein
2018-11-18	Berlin	629	671.615383658127	-1.38802636865384	nein
2018-11-25	Berlin	723	678.125421892615	1.42332359343681	nein
2018-12-02	Berlin	688	684.325669879114	0.117150770012608	nein
2018-12-09	Berlin	704	690.118490088049	0.439609016865276	nein
2018-12-16	Berlin	632	695.410766251265	-2.038744750407	nein
2018-12-23	Berlin	706	700.115963410827	0.185325451950082	nein
2018-12-30	Berlin	659	704.156149451133	-1.43566222711759	nein
2019-01-06	Berlin	707	707.463900702308	-0.0145549200967501	nein
2019-01-13	Berlin	710	709.984013628321	0.000500603709214497	nein
2019-01-20	Berlin	695	711.674948859862	-0.523592266222111	nein
2019-01-27	Berlin	698	712.509942910572	-0.45510520853643	nein
2019-02-03	Berlin	728	712.47773641465	0.483467352189162	nein
2019-02-10	Berlin	765	711.582884827229	1.65063790830604	nein
2019-02-17	Berlin	806	709.845637075354	2.94731454397382	nein
2019-02-24	Berlin	767	707.301388238055	1.84779747214423	nein
2019-03-03	Berlin	815	703.999732467485	3.40549119694197	nein
2019-03-10	Berlin	735	700.003160583775	1.09499813179488	nein
2019-03-17	Berlin	744	695.385461817527	1.52139726827314	nein
2019-03-24	Berlin	690	690.229900076038	-0.00730516415954278	nein
2019-03-31	Berlin	650	684.627241300042	-1.11434755715404	nein
2019-04-07	Berlin	672	678.673709804939	-0.214232756429835	nein
2019-04-14	Berlin	702	672.468948218017	0.944017368387225	nein
2019-04-21	Berlin	660	666.114048333652	-0.19811438495886	nein
2019-04-28	Berlin	631	659.709709774727	-0.940312451350214	nein
2019-05-05	Berlin	631	653.354570787646	-0.734579511104745	nein
2019-05-12	Berlin	680	647.143741872608	1.0697034381464	nein
2019-05-19	Berlin	644	641.16755926982	0.0933517774470584	nein
2019-05-26	Berlin	629	635.510562463595	-0.216060931385413	nein
2019-06-02	Berlin	642	630.250688524212	0.389668235002689	nein
2019-06-09	Berlin	653	625.458666766812	0.913123679015036	nein
2019-06-16	Berlin	664	621.197590143577	1.41829738268098	nein
2019-06-23	Berlin	641	617.522635086368	0.784129948813289	nein
